 temprature, rainfall, humidity, yeild_apples
14.07 31.78 48.63 34.89
53.44 85.84 33.87 50.14
67.39 53.52 68.12 64.98
7.82 53.33 82.35 54.19
16.88 29.76 43.68 32.86
97.13 90.78 75.21 84.90
60.41 92.47 52.65 62.94
23.05 65.24 8.34 24.13
53.66 20.77 20.36 30.43
28.79 45.58 55.41 45.46
91.38 96.99 10.27 51.95
65.07 70.87 40.04 53.72
4.22 67.22 85.88 57.65
56.57 55.32 58.09 57.08
12.47 53.75 32.09 30.54
22.34 60.87 66.92 52.34
17.86 73.19 40.08 40.04
5.97 70.44 37.98 34.87
23.75 88.82 5.26 27.52
13.80 21.82 64.51 40.76
89.35 41.58 21.70 45.97
68.20 65.26 34.24 50.63
64.64 77.34 95.38 82.55
18.09 1.75 96.14 53.85
15.31 74.51 66.72 52.86
79.47 82.38 6.14 43.39
8.48 97.43 96.64 70.35
8.91 1.02 96.57 51.16
91.84 46.69 76.28 75.03
9.78 48.50 38.69 31.98
77.80 51.34 56.61 61.91
69.29 57.71 7.93 36.29
89.45 0.46 9.72 31.79
95.72 47.01 61.97 69.10
77.70 89.52 18.43 50.43
76.97 5.10 52.45 50.34
41.96 51.59 30.04 37.93
11.31 94.84 79.93 62.33
84.70 13.97 87.35 71.88
92.94 52.71 47.75 62.30
91.71 47.10 67.68 70.77
98.51 29.23 38.82 54.81
27.38 87.92 66.18 58.89
17.50 15.14 81.71 49.13
45.22 85.36 89.10 75.19
94.06 82.94 13.00 51.31
60.84 2.43 27.33 32.40
4.11 94.54 19.74 30.01
40.61 66.86 46.76 48.94
81.95 6.78 45.33 48.61
80.70 70.25 61.49 69.01
88.17 49.41 73.98 73.32
80.14 44.40 82.60 74.22
93.10 53.80 30.13 53.75
73.21 94.94 0.32 41.11
89.20 98.71 15.83 54.42
50.70 2.36 77.71 54.54
15.11 8.95 85.71 49.18
32.80 79.40 67.31 59.38
43.33 7.49 84.04 56.52
66.06 69.73 1.61 34.57
93.17 0.05 30.22 43.07
14.02 74.07 29.49 33.77
20.72 36.21 82.09 54.50
66.59 46.39 28.81 43.66
25.51 60.83 87.44 63.54
28.35 88.59 7.00 29.72
10.68 61.55 62.25 46.64
24.84 16.02 17.88 19.60
36.42 27.87 60.15 46.58
54.00 16.71 28.53 33.81
76.52 33.76 23.46 41.44
7.29 24.06 23.58 18.79
60.73 69.89 97.82 81.11
60.18 11.50 72.34 56.52
72.60 91.35 20.82 50.46
36.19 0.49 83.56 52.73
31.04 28.55 60.64 45.34
70.65 29.86 70.80 62.57
1.09 32.61 93.41 53.55
86.75 45.94 17.93 44.18
39.55 92.88 88.20 74.54
3.78 30.93 7.85 11.25
45.56 53.75 21.71 35.27
15.02 95.52 74.86 61.04
0.40 64.29 11.91 18.93
97.89 81.45 33.64 62.48
48.22 16.31 71.49 53.47
64.25 79.44 96.30 83.31
83.68 51.97 25.94 48.47
95.55 89.65 11.94 52.56
7.87 30.06 87.54 52.14
96.97 2.77 63.55 61.42
40.34 30.82 3.95 20.24
54.46 22.87 32.53 37.18
20.22 74.71 57.55 49.78
75.80 90.73 76.24 79.01
26.33 52.81 18.25 27.59
7.85 14.68 61.58 36.08
69.29 55.25 54.44 59.06
17.34 64.00 44.86 40.43
7.28 31.50 68.61 42.79
42.12 83.71 44.66 51.71
95.77 91.05 59.78 76.83
69.12 47.64 46.93 53.73
25.50 84.52 28.48 38.79
85.66 27.32 26.00 44.16
73.91 91.17 11.15 45.98
31.96 53.91 5.47 23.10
10.88 45.14 17.90 21.24
89.11 92.18 57.08 73.71
33.88 82.58 47.76 50.56
87.28 0.78 96.28 74.48
38.76 39.52 26.67 32.87
53.07 32.16 32.54 38.62
31.33 45.45 25.46 31.22
14.17 74.81 0.66 19.54
90.56 71.46 97.98 90.45
48.71 72.16 42.87 50.48
86.80 9.64 38.48 47.21
5.14 20.26 32.86 22.02
17.58 65.43 70.93 53.83
28.39 47.70 55.57 45.84
7.89 76.02 5.62 20.38
38.17 18.39 92.01 61.13
41.14 23.42 89.08 61.57
12.67 86.40 63.60 52.88
91.72 67.24 67.10 74.51
45.19 75.22 20.58 38.89
86.49 20.15 11.03 35.49
90.17 97.85 49.99 71.62
6.15 76.23 76.17 55.18
87.51 15.39 7.67 33.17
32.09 86.48 65.04 59.44
50.32 69.38 24.44 41.19
39.69 79.48 15.89 35.75
36.83 5.92 75.17 49.82
18.67 49.76 18.40 24.75
15.43 9.50 19.31 16.18
4.54 60.45 35.39 31.15
70.99 1.08 90.16 66.59
35.17 56.83 71.53 57.68
43.77 65.86 84.69 68.65
96.35 17.92 92.51 78.74
37.81 68.18 30.34 40.15
20.42 67.22 24.13 31.63
56.54 49.75 94.96 74.39
96.88 94.63 68.36 82.17
29.35 66.98 84.25 64.33
31.27 97.74 47.89 52.87
50.05 57.21 30.37 41.64
41.96 47.54 65.15 54.67
97.10 20.33 61.34 63.87
74.63 7.36 80.05 63.89
78.08 54.72 13.39 41.06
75.18 50.26 94.13 79.67
94.33 39.54 31.10 51.76
0.41 23.22 73.38 41.46
65.15 49.27 15.00 36.90
3.00 48.94 79.19 50.28
2.42 84.68 78.19 56.76
91.89 22.10 54.29 59.13
57.04 8.97 45.13 41.47
39.45 78.44 86.49 70.77
32.08 19.86 20.25 23.72
45.24 95.58 49.59 57.48
10.54 69.79 22.14 28.19
43.49 79.97 67.80 62.94
98.36 85.97 31.56 62.48
10.94 27.40 81.40 49.46
31.10 93.30 81.41 68.69
69.02 94.24 9.63 44.37
17.99 68.27 33.64 35.87
57.80 64.53 26.34 43.42
76.92 24.98 6.15 31.15
53.17 95.96 53.73 62.01
79.51 9.51 38.74 45.12
12.80 4.87 1.17 5.40
83.29 78.73 92.81 87.14
83.00 19.92 84.96 71.36
18.88 84.19 60.32 52.66
34.89 36.54 0.47 18.01
38.03 43.07 95.98 68.01
39.84 41.00 40.68 40.49
25.06 92.53 21.95 37.00
81.67 85.84 26.79 55.06
93.48 20.65 97.63 80.99
70.96 41.92 24.51 41.93
11.66 50.19 39.75 33.41
87.25 51.44 55.05 63.99
57.47 57.16 87.15 72.25
81.02 67.49 44.82 60.21
3.06 59.98 17.99 21.91
15.92 56.10 66.87 49.43
38.15 76.41 62.92 58.19
40.43 17.07 12.44 21.76
1.76 42.60 18.29 18.19
44.22 82.53 68.37 63.96
16.74 9.72 17.37 15.65
12.36 12.94 18.56 15.58
14.77 51.52 39.26 34.37
42.55 11.03 12.57 21.26
76.80 28.71 2.80 30.18
57.50 28.80 4.78 25.40
58.60 40.35 97.08 74.19
8.03 37.80 25.29 22.61
77.76 36.56 18.11 39.70
75.64 72.86 67.05 70.79
74.41 21.28 62.83 57.99
47.57 28.77 22.76 31.41
56.75 26.78 7.30 26.03
27.90 2.82 89.32 53.59
61.36 31.67 40.16 44.82
28.49 91.93 28.95 41.41
7.29 98.08 65.99 54.80
40.16 7.14 92.24 59.60
13.32 84.64 38.25 40.05
18.15 17.87 21.68 19.86
14.62 63.09 21.13 27.57
6.47 66.28 82.63 56.51
47.82 27.42 20.99 30.33
44.49 47.05 76.04 60.78
55.69 53.01 64.22 59.42
30.03 12.86 56.17 39.67
2.79 74.43 6.11 18.78
84.52 74.32 15.62 48.03
27.85 26.42 78.85 53.06
95.80 80.81 46.05 67.93
30.82 34.63 62.91 47.63
87.20 88.15 74.32 80.95
81.45 47.09 25.55 46.63
10.85 70.71 17.94 26.37
84.32 35.50 34.98 49.89
63.75 30.71 45.83 48.18
45.36 44.41 3.57 24.27
87.92 70.53 68.40 74.68
84.04 91.84 57.87 72.52
11.20 98.40 2.69 24.39
49.89 44.07 55.60 51.58
60.94 12.09 81.04 61.22
68.67 28.24 29.08 40.79
80.07 23.68 15.89 36.70
88.71 3.45 65.94 60.27
10.88 90.52 85.48 64.11
11.87 71.56 86.80 61.27
2.87 2.73 68.06 35.44
15.30 84.31 7.30 25.10
1.26 6.79 11.69 7.58
92.14 29.04 45.88 56.39
8.35 98.70 79.80 62.14
91.30 42.18 64.03 67.84
58.60 33.75 65.91 57.28
82.82 56.17 33.38 52.77
4.98 93.87 0.98 20.76
93.70 85.21 16.08 53.19
74.39 96.21 49.60 66.36
50.61 31.21 42.52 42.69
13.84 31.77 83.83 52.42
35.74 23.57 27.83 29.35
14.32 71.60 51.11 44.17
18.21 60.63 52.97 44.07
9.60 4.24 71.63 39.54
38.17 5.99 13.60 19.45
2.96 61.88 76.33 51.43
10.44 24.20 86.62 51.28
12.08 84.96 21.46 31.35
10.98 27.51 79.64 48.62
88.70 34.21 37.59 52.25
88.06 88.49 61.38 74.81
88.51 84.07 26.39 56.56
84.78 56.89 74.74 74.18
10.49 81.04 71.17 54.94
71.30 39.97 27.90 43.33
67.58 0.92 96.83 68.87
72.51 74.53 46.28 59.80
4.84 60.00 51.76 39.33
14.67 0.03 33.92 21.37
79.97 2.88 69.98 59.56
74.52 41.74 93.91 77.66
60.12 35.20 13.64 31.90
34.97 18.26 60.96 44.62
56.76 24.42 95.58 69.70
6.67 23.21 80.29 46.79
20.23 90.25 0.88 24.56
18.07 76.76 60.77 51.16
39.43 21.04 70.14 51.11
80.48 18.59 83.09 69.41
2.95 49.09 83.87 52.64
26.18 67.81 31.00 36.92
32.91 91.22 4.03 30.13
5.89 39.28 20.79 20.02
51.99 48.70 65.45 58.06
28.72 2.67 41.56 29.93
84.04 43.55 98.38 83.11
8.96 31.81 35.38 26.74
78.34 9.29 72.78 61.75
47.71 45.86 48.62 47.80
17.70 29.37 49.02 35.69
45.90 20.50 29.40 32.57
48.58 60.20 81.08 67.15
0.67 59.73 97.09 60.69
73.19 64.09 70.85 70.20
13.99 28.67 87.55 53.71
82.37 97.23 39.21 63.76
55.62 55.43 15.47 35.51
34.67 86.06 3.87 29.55
1.33 5.87 61.71 32.43
97.42 53.42 93.21 86.51
77.53 54.29 77.00 72.62
13.00 1.34 63.59 35.96
43.17 66.38 5.02 28.74
77.83 40.10 97.84 80.29
49.19 42.08 13.75 30.05
73.52 69.70 50.96 61.48
89.43 30.90 34.04 50.03
76.53 59.20 53.43 61.51
7.63 64.49 50.85 40.61
48.83 43.03 36.99 41.75
81.09 7.49 14.87 33.26
10.92 69.77 96.77 65.61
43.53 43.67 39.82 41.70
74.12 41.99 81.83 71.55
22.59 38.24 19.05 23.95
8.06 51.40 7.93 16.66
72.74 57.77 90.82 78.79
1.05 49.18 70.90 45.60
56.01 82.93 83.19 74.98
58.32 1.03 81.74 58.57
60.94 79.88 12.98 40.75
97.67 48.21 49.66 63.77
61.45 93.78 7.96 41.17
9.92 66.11 45.22 38.81
56.58 32.38 64.92 55.91
30.42 22.41 24.82 26.02
8.84 98.55 91.18 67.95
34.65 18.14 79.43 53.74
1.19 35.64 32.10 23.54
28.33 14.99 42.29 32.64
4.66 78.30 41.27 37.69
18.16 45.47 34.66 31.87
83.80 33.89 64.11 63.97
12.39 35.09 86.48 53.98
81.79 82.04 37.19 59.54
40.03 75.22 56.89 55.50
14.19 6.29 44.92 27.98
48.16 95.63 98.48 82.81
92.59 79.35 48.26 67.78
37.27 9.87 41.35 33.83
19.51 84.77 88.72 67.17
97.22 9.62 42.49 52.33
53.55 87.80 29.77 48.51
26.85 10.87 70.57 45.51
70.20 19.00 36.54 43.13
32.31 78.79 76.62 63.76
17.84 33.04 47.57 35.75
93.98 16.58 76.38 69.70
45.86 86.62 58.91 60.54
72.40 76.13 75.20 74.55
5.96 67.80 71.22 50.96
59.03 47.54 77.36 65.90
1.41 5.76 6.05 4.60
79.45 65.85 55.55 64.78
53.15 68.27 92.17 75.68
74.65 10.26 51.93 50.41
25.75 68.55 79.63 61.25
46.32 64.31 49.68 51.60
96.33 37.54 7.43 40.12
41.53 66.65 85.47 68.52
39.31 29.76 0.70 18.10
97.19 84.33 96.81 94.43
48.67 95.41 50.84 59.10
57.62 59.22 50.08 54.17
19.68 98.23 95.59 73.34
62.05 49.98 83.93 70.58
66.15 26.85 80.33 65.38
84.52 11.70 31.44 43.42
51.83 88.62 39.04 52.79
96.78 47.67 34.65 55.89
3.33 65.34 4.01 16.07
4.05 92.62 74.39 56.93
53.23 17.72 21.66 30.34
39.35 87.77 35.19 46.95
88.20 67.17 33.45 56.62
82.91 32.05 34.31 48.44
39.39 32.94 68.12 52.47
43.12 19.57 4.65 19.17
32.62 21.90 60.25 44.29
39.26 71.52 50.82 51.49
20.73 2.05 92.80 53.03
15.20 15.56 21.04 18.19
81.13 81.13 47.96 64.55
54.35 43.95 97.56 73.88
51.86 64.65 88.17 72.57
90.98 82.69 66.54 77.10
21.04 65.68 2.64 20.77
3.34 3.03 6.89 5.05
82.92 98.31 65.83 77.45
98.41 40.52 79.09 77.17
93.60 95.37 18.14 56.22
96.83 96.51 68.79 82.75
96.71 16.41 0.83 32.71
64.42 63.66 24.90 44.51
14.91 18.50 61.07 38.71
9.22 83.88 37.57 38.33
97.12 73.12 78.66 83.09
95.55 39.77 55.83 64.53
11.93 72.92 43.36 39.84
34.19 32.42 38.82 36.15
96.99 61.72 57.49 70.19
95.83 24.13 4.55 35.85
40.35 66.47 30.01 40.40
28.10 55.65 68.72 53.92
8.07 91.37 93.67 67.53
2.70 33.07 72.47 43.66
44.00 90.41 14.77 38.67
56.37 68.65 28.73 45.01
25.36 65.89 58.58 50.08
3.42 64.88 6.37 17.19
52.46 5.01 69.86 51.67
80.83 43.26 61.83 63.82
53.70 91.90 3.98 36.48
24.67 25.27 94.29 59.60
73.85 83.16 15.78 46.68
73.74 14.66 3.96 27.03
5.45 52.71 26.15 25.25
35.53 34.43 37.55 36.32
89.47 80.52 73.50 79.69
90.32 22.25 15.73 39.41
34.13 44.85 86.67 62.54
33.11 32.10 90.35 61.53
22.75 10.10 25.25 21.47
3.84 38.51 73.43 45.57
2.61 92.87 30.72 34.72
77.46 47.17 0.05 32.70
31.32 34.49 86.21 59.40
34.37 27.97 39.66 35.73
2.64 67.51 85.58 57.08
63.72 36.18 41.53 47.12
52.85 64.07 98.66 78.00
51.41 82.16 21.49 42.60
77.30 18.08 10.25 31.93
72.17 62.95 59.39 63.94
18.50 80.96 42.91 43.20
28.91 92.56 93.21 73.79
30.12 50.42 22.66 30.45
23.43 59.40 69.57 53.69
21.74 22.58 28.01 25.04
26.17 41.36 45.72 38.98
91.91 35.23 77.74 73.49
53.45 21.83 68.07 54.44
19.24 71.90 83.69 62.00
50.34 16.71 77.53 57.21
56.22 49.81 16.49 35.07
96.98 83.94 50.17 70.97
16.33 13.41 7.71 11.44
26.41 31.50 82.62 55.53
66.18 54.61 58.60 60.08
10.24 39.99 85.61 53.88
38.57 30.15 68.65 51.93
25.21 18.39 10.07 16.28
43.62 70.07 66.23 60.22
1.74 91.36 84.40 60.99
36.94 27.32 22.94 28.02
8.26 57.54 15.45 21.71
91.07 67.29 10.48 46.02
50.38 63.83 5.02 30.39
39.81 36.66 1.43 19.99
42.37 21.76 62.17 48.15
30.21 38.75 33.09 33.36
17.99 32.79 30.18 27.04
97.48 49.50 20.44 49.36
86.93 62.06 36.72 56.85
19.91 97.14 9.42 30.11
10.36 45.40 77.48 50.93
80.12 88.88 34.75 59.19
55.27 16.64 93.83 66.82
91.82 74.59 18.55 51.74
24.69 83.39 2.47 25.32
94.18 69.70 79.47 81.93
43.69 45.80 17.74 31.14
16.40 93.25 69.09 58.12
64.71 37.78 20.34 37.14
94.96 72.60 15.01 50.51
61.78 30.89 31.67 40.55
44.15 89.29 11.11 36.66
23.31 29.76 90.76 58.33
61.57 38.41 0.95 26.63
3.64 12.37 85.46 46.30
86.31 86.20 23.13 54.70
72.08 20.74 61.38 56.46
24.49 11.39 51.80 35.52
52.54 84.84 93.26 79.36
27.86 82.61 78.91 64.34
86.89 52.28 53.70 63.37
43.18 44.68 62.41 53.09
84.03 81.40 34.00 58.49
70.87 83.13 58.03 66.90
19.68 42.64 97.04 62.95
71.61 28.41 48.98 51.66
44.56 81.25 41.50 50.37
47.64 48.21 6.75 27.31
86.48 54.18 98.77 86.16
17.26 94.32 71.95 60.02
51.18 40.26 76.05 61.43
2.37 84.87 15.38 25.38
18.94 97.63 80.41 65.41
72.43 41.37 72.95 66.48
23.93 75.69 71.72 58.18
75.27 98.10 45.69 65.05
87.43 73.03 52.57 67.12
44.86 14.49 12.84 22.78
59.71 98.00 62.35 68.69
2.05 33.08 81.37 47.92
84.41 26.10 76.37 68.73
55.69 4.38 68.29 51.73
66.35 78.83 70.73 71.04
71.55 29.89 11.86 33.37
52.17 70.82 67.01 63.32
74.15 73.37 75.39 74.61
36.95 83.64 47.36 51.49
51.52 94.82 65.36 67.10
56.39 31.93 76.84 61.72
33.96 44.70 63.19 50.72
38.82 4.84 50.35 37.79
70.77 94.54 40.32 60.30
22.00 13.11 86.63 52.54
5.81 65.06 21.08 25.30
86.95 41.00 35.13 51.85
49.27 49.05 12.13 30.66
97.97 61.01 12.51 47.85
5.18 24.62 21.09 17.02
26.52 98.65 15.79 35.58
50.18 78.62 13.93 37.74
46.99 2.51 71.47 50.33
81.36 75.46 23.78 51.39
76.13 52.90 61.93 64.38
34.98 76.48 70.26 60.92
98.49 8.32 10.46 36.44
29.31 85.94 37.03 44.50
38.94 32.88 74.89 55.70
12.28 90.11 87.59 65.50
79.40 0.07 5.34 26.50
37.19 34.92 91.32 63.80
76.97 59.30 69.63 69.77
52.24 98.43 91.47 81.09
11.04 88.14 56.38 49.13
57.01 0.02 94.35 64.28
83.35 8.61 21.27 37.36
32.69 6.23 66.35 44.23
76.23 55.09 35.68 51.73
0.71 29.32 29.57 20.86
94.59 8.54 57.31 58.74
54.76 40.41 96.92 72.97
47.43 43.41 7.72 26.77
35.35 54.21 56.08 49.49
6.32 95.85 95.19 68.66
58.38 64.38 33.75 47.27
97.13 37.33 7.31 40.26
74.06 41.96 21.36 41.29
97.22 5.76 71.09 65.86
1.73 64.01 33.79 30.22
12.88 40.74 3.11 13.57
85.48 41.66 25.30 46.63
67.83 8.28 88.20 66.11
26.90 58.00 52.92 46.13
30.83 19.21 49.80 37.99
37.17 1.02 71.41 47.06
36.72 29.96 86.05 60.03
28.30 57.22 12.42 26.14
72.29 40.00 57.52 58.45
85.96 80.32 36.71 60.21
49.21 89.68 98.06 81.73
74.18 41.78 12.46 36.84
63.14 62.96 18.11 40.59
56.60 32.62 74.99 61.00
78.50 75.75 9.75 43.58
66.81 19.85 31.85 39.94
77.66 64.50 24.11 48.25
23.55 6.48 80.11 48.42
78.06 25.83 26.04 41.60
97.02 57.31 64.61 72.87
95.40 79.87 46.60 67.89
4.30 80.91 58.76 46.85
95.51 40.78 36.69 55.15
27.81 68.49 16.14 30.11
8.50 19.04 83.03 47.87
42.23 5.08 60.10 43.73
30.40 84.36 52.32 52.15
28.52 70.52 41.13 43.22
33.81 26.58 9.93 20.42
98.43 57.71 61.55 71.85
21.78 58.06 51.59 43.94
47.63 47.50 18.09 32.83
30.37 69.35 88.37 67.17
22.09 2.65 13.75 14.03
14.12 83.22 55.52 48.64
54.64 37.34 71.13 59.42
35.35 75.00 66.96 59.08
45.05 36.26 60.08 50.81
38.49 53.11 3.88 24.11
57.48 93.51 33.55 52.72
29.61 26.67 61.72 45.08
47.19 48.76 95.32 71.57
36.40 70.20 25.99 37.95
2.80 81.29 13.37 23.78
31.24 79.44 28.99 39.75
36.48 77.69 71.83 62.40
68.34 67.54 27.11 47.57
90.72 27.14 72.25 68.77
36.77 90.41 90.27 74.25
4.37 23.09 37.89 24.87
8.07 90.37 9.72 25.36
22.82 98.04 4.16 28.53
36.42 78.13 73.49 63.30
65.94 9.15 98.38 70.80
1.95 31.80 28.12 21.01
66.23 87.26 82.67 78.66
45.96 64.24 54.30 53.79
76.38 57.69 58.87 63.89
13.99 46.09 31.69 29.26
69.03 2.82 77.50 60.02
20.08 72.77 28.74 34.95
7.86 15.74 43.14 27.08
23.46 59.33 69.44 53.62
30.40 50.29 6.03 22.19
51.04 27.10 98.01 69.74
36.32 31.32 69.85 52.08
14.99 0.43 40.59 24.88
44.20 26.32 11.11 24.08
66.57 83.31 56.37 64.82
53.45 90.11 20.60 44.36
3.91 77.06 66.28 49.73
11.03 41.28 8.31 15.72
4.67 87.68 47.02 42.45
77.08 9.66 38.87 44.49
1.31 17.24 88.54 48.11
72.52 52.52 49.86 57.19
11.07 61.42 20.12 25.66
6.24 9.94 48.70 28.21
35.79 4.68 82.93 53.14
3.28 80.78 7.99 21.14
94.21 51.01 17.75 47.34
92.65 67.07 31.25 56.83
56.66 34.46 51.22 49.50
96.62 61.30 20.03 51.26
9.50 60.66 14.63 22.30
10.27 10.95 67.21 38.88
20.02 50.85 48.43 40.39
38.31 0.52 68.35 45.77
7.00 37.53 43.91 31.56
51.67 29.78 51.15 47.03
34.14 71.47 32.37 40.72
89.57 0.05 84.74 69.25
17.52 36.81 41.60 33.42
66.41 64.67 28.75 47.23
66.77 10.91 28.32 36.37
77.93 29.08 67.99 63.19
88.09 30.38 18.37 41.69
34.79 28.24 75.64 53.91
84.94 96.62 92.46 91.04
10.89 95.07 39.12 41.84
65.18 88.44 52.15 63.32
77.31 95.40 45.85 65.20
73.24 57.96 72.98 70.05
16.15 64.74 93.01 64.30
87.27 16.84 29.05 44.07
6.70 20.66 55.10 33.69
26.96 48.42 49.71 42.63
97.85 88.85 18.89 56.57
12.97 21.69 82.11 49.28
46.66 17.79 76.25 55.68
67.43 19.65 35.95 42.13
51.22 24.02 14.69 27.52
22.53 68.10 19.02 29.89
76.40 84.67 33.79 56.75
8.49 71.37 60.22 46.93
50.99 82.57 44.23 53.93
65.47 36.06 29.67 41.69
61.12 35.85 14.95 32.98
79.44 85.96 85.46 83.75
25.72 45.81 52.07 42.91
71.53 6.84 77.08 61.37
10.05 35.18 33.39 26.75
71.07 93.36 2.20 41.09
38.53 70.75 30.23 40.82
46.72 14.93 58.27 46.14
40.53 5.77 62.27 44.45
4.83 16.32 50.18 29.80
87.85 85.94 65.93 76.51
38.49 96.86 0.44 31.14
24.87 30.82 51.98 39.61
41.04 31.57 5.15 21.20
95.16 91.05 71.92 82.72
0.18 20.75 43.82 26.11
91.70 71.78 53.46 68.60
41.35 9.27 92.93 60.72
90.44 68.59 37.35 59.53
48.61 55.36 27.65 39.48
81.09 32.25 18.38 39.97
98.91 84.22 47.03 70.03
51.35 62.62 66.99 61.42
88.22 20.78 85.93 73.59
63.33 37.68 38.53 45.80
72.13 10.72 73.44 60.50
3.64 0.55 35.90 19.15
84.79 5.34 97.26 75.14
6.81 98.14 83.69 63.52
28.89 66.41 13.20 28.55
89.42 71.42 13.98 48.10
87.28 42.17 5.31 37.27
81.06 63.40 26.93 50.46
35.88 62.50 33.16 39.84
30.49 49.33 67.12 52.57
78.94 38.49 51.95 57.36
85.33 34.89 40.17 52.66
19.16 85.07 35.61 40.57
13.08 92.72 54.12 49.53
0.38 78.42 64.42 48.01
4.88 29.85 71.43 43.15
27.83 6.25 96.95 58.07
98.92 38.69 85.80 80.31
53.74 5.48 26.46 30.45
89.95 10.82 8.07 33.18
66.48 0.32 17.36 28.69
55.59 19.32 14.58 27.83
5.72 42.06 5.12 12.69
39.25 66.99 41.74 46.04
5.29 16.22 0.08 4.87
65.86 37.23 26.49 40.45
28.77 21.56 56.22 41.05
52.09 32.95 50.30 47.37
16.32 7.45 10.92 11.85
81.11 43.39 55.82 60.92
43.57 98.40 30.87 48.19
94.99 93.85 28.90 61.72
8.26 88.51 83.45 61.91
45.93 49.50 67.57 57.46
91.82 12.97 23.62 41.95
39.31 89.77 23.26 41.38
39.38 6.00 34.29 30.16
66.46 44.76 84.70 71.24
32.66 58.95 22.05 32.61
61.23 46.46 77.18 66.25
86.72 41.16 80.92 74.71
15.13 62.41 46.05 40.05
90.33 87.81 77.17 83.25
34.57 86.51 27.20 41.27
83.74 58.46 91.03 82.33
92.78 25.48 52.33 59.09
8.59 32.01 43.20 30.58
34.13 81.71 29.25 41.21
67.90 97.38 6.10 42.90
69.50 29.28 24.03 38.72
18.52 33.27 34.52 29.47
34.06 52.61 0.65 21.07
8.21 23.80 58.69 36.57
15.18 9.59 48.23 30.59
7.22 77.96 46.50 41.01
33.81 77.94 65.67 58.57
24.74 5.34 75.85 46.41
95.93 57.34 36.29 58.39
85.79 53.30 87.98 80.39
26.96 57.88 78.35 58.84
79.44 94.24 40.83 63.09
40.66 84.20 10.30 34.19
74.06 9.41 22.42 35.31
30.09 96.11 25.92 41.21
84.40 67.45 54.69 66.16
91.36 47.41 53.88 63.83
26.66 3.56 22.13 19.77
18.37 16.75 43.02 30.37
98.19 94.19 61.37 78.98
44.63 52.39 52.64 50.19
28.12 17.39 51.04 37.43
87.27 39.12 1.15 34.58
58.84 97.00 49.25 61.68
92.87 16.59 74.23 68.29
10.32 13.68 18.17 14.92
4.39 32.75 75.85 45.79
82.46 72.36 49.45 63.93
76.32 31.16 56.38 57.32
37.00 58.86 27.41 36.58
0.03 26.48 1.89 6.25
31.49 49.48 56.53 47.61
97.48 69.97 92.50 89.49
82.20 9.28 54.60 53.82
90.21 44.67 65.65 68.82
10.75 43.09 17.99 20.84
12.46 27.32 51.88 35.14
98.55 37.76 0.82 37.53
39.02 13.25 15.12 21.92
81.69 70.77 28.28 52.80
51.26 37.88 39.88 42.89
42.34 43.64 36.17 39.52
90.35 5.16 86.96 71.62
76.63 43.95 80.16 71.86
95.84 76.57 82.15 85.14
89.22 85.37 46.25 66.97
88.51 98.57 61.15 76.84
61.17 38.07 32.99 42.46
97.87 78.79 18.99 54.61
1.23 89.37 16.16 26.32
57.93 13.39 21.83 30.97
52.77 3.03 26.32 29.60
30.91 14.10 61.91 43.05
82.33 75.44 11.86 45.72
12.75 26.01 29.93 23.99
43.43 24.73 81.25 58.60
15.34 54.29 72.26 51.59
55.48 81.41 28.34 47.10
64.92 84.80 65.84 69.36
48.80 1.52 31.63 30.76
9.62 83.64 44.71 41.97
26.75 78.25 38.19 42.77
53.92 31.48 20.06 32.50
87.26 81.34 30.77 57.83
66.34 96.62 12.66 45.56
50.68 18.20 75.57 56.63
22.17 81.07 88.91 67.32
37.37 15.92 3.64 16.21
26.82 30.51 52.37 40.33
23.42 73.41 56.85 50.13
58.16 68.08 50.27 56.20
3.17 52.84 19.26 21.15
40.16 40.07 50.90 45.51
44.02 31.72 44.82 41.96
98.47 7.42 40.76 51.41
41.47 3.94 45.46 35.96
84.09 13.43 63.67 59.75
22.82 10.89 32.41 25.23
15.89 57.01 93.80 63.07
65.47 21.02 93.43 70.56
45.61 3.13 82.97 55.79
79.21 56.73 26.54 48.38
64.86 72.83 46.39 57.22
71.90 50.84 0.85 32.16
29.34 53.49 69.50 54.25
10.52 11.32 0.62 5.73
87.28 67.51 6.61 42.99
78.18 75.25 18.48 47.74
4.80 97.90 55.55 48.80
17.75 91.90 63.31 55.36
22.87 88.25 5.69 27.36
65.59 92.70 42.52 59.48
36.30 74.95 55.26 53.51
42.47 76.55 11.94 34.02
60.26 28.87 95.74 71.72
52.25 59.45 30.83 42.98
12.41 90.52 62.63 53.14
3.91 71.42 37.78 34.35
72.19 48.22 16.26 39.43
10.10 18.06 13.95 13.62
81.77 52.01 58.17 64.02
24.91 35.30 94.84 61.95
82.82 20.91 32.74 45.40
60.69 9.26 22.67 31.39
39.76 77.88 24.69 39.85
72.24 91.20 96.64 88.23
91.47 84.43 28.16 58.41
14.93 69.53 35.21 35.99
15.64 65.28 74.53 55.01
71.09 47.24 66.73 64.14
5.17 71.15 64.02 47.79
28.44 4.31 43.69 31.24
92.83 83.93 26.67 57.97
61.20 42.25 8.37 31.00
60.23 76.18 22.64 44.62
94.20 96.87 15.90 55.58
50.29 70.58 22.72 40.56
25.15 97.80 50.73 52.47
39.18 8.18 12.51 19.64
6.64 49.60 97.72 60.77
48.56 85.25 74.47 68.85
