temprature,rainfall,humidity
35.53,0.74,73.14
51.59,51.67,25.92
70.88,31.74,6.77
16.90,93.29,27.43
69.89,18.97,76.56
84.48,89.32,77.41
62.44,17.49,66.03
55.54,67.27,45.63
7.07,20.75,4.07
46.27,7.53,78.68
59.06,38.32,66.70
8.65,21.96,62.35
68.88,4.44,30.33
67.73,3.74,46.46
55.57,52.53,1.79
1.97,31.55,2.29
35.64,40.07,48.70
1.81,22.98,88.08
80.45,98.13,17.58
96.45,12.82,71.06
1.33,14.26,18.97
59.89,58.60,20.79
57.09,32.07,76.88
45.83,44.17,94.26
36.85,63.66,76.53
91.43,95.80,50.84
25.12,65.37,37.63
55.47,49.34,62.72
36.76,46.75,70.87
25.09,86.12,62.53
31.66,79.46,67.09
89.35,27.31,75.01
76.36,53.23,85.34
88.02,7.19,28.18
93.13,39.35,86.95
82.87,28.61,34.38
43.38,68.99,23.36
94.18,92.92,13.91
71.61,56.37,19.48
65.51,30.41,53.83
86.77,76.87,62.49
55.43,69.43,74.19
25.50,47.45,18.20
5.72,25.58,56.51
78.28,81.39,93.71
14.82,6.49,53.45
37.98,60.37,38.35
96.93,88.54,45.95
63.68,10.95,45.25
95.75,15.40,25.49
31.91,29.14,59.59
46.90,13.68,19.71
33.53,54.58,33.75
36.19,73.25,48.56
42.43,23.21,72.02
33.45,84.41,1.05
27.49,24.00,36.93
18.40,18.21,33.45
24.99,35.43,53.94
8.67,20.10,32.11
29.01,90.00,4.20
64.64,38.00,40.70
10.71,20.10,58.17
85.60,7.15,3.71
27.90,11.39,3.25
13.22,58.60,86.45
29.54,45.62,84.95
10.57,63.46,96.50
49.05,49.03,95.15
2.73,57.27,34.33
33.01,28.29,9.72
50.58,12.25,77.53
29.73,90.48,12.83
28.24,65.38,20.95
38.37,65.07,34.48
0.40,43.71,98.08
95.18,26.91,58.56
48.43,42.89,12.58
25.83,18.34,8.24
8.42,45.09,2.19
82.31,11.28,29.35
43.80,90.71,22.30
56.14,15.97,32.62
92.46,55.72,92.35
93.92,21.04,50.43
73.03,4.36,79.27
89.35,1.18,42.74
75.97,69.67,92.02
14.09,81.05,19.17
84.35,45.07,82.68
94.31,27.56,64.08
25.67,81.86,56.96
69.58,42.42,47.58
0.93,43.61,11.57
94.98,52.53,98.12
50.48,10.62,23.44
35.33,79.43,97.24
7.49,51.28,62.19
57.25,79.42,28.59
81.86,64.80,30.22
66.33,17.92,9.24
95.21,15.85,43.36
30.03,20.45,74.06
68.28,69.21,77.07
50.14,14.57,57.60
61.50,63.69,8.69
57.98,53.94,60.97
26.76,17.61,68.98
52.05,79.09,83.47
91.34,3.00,48.51
63.31,12.56,72.23
92.81,17.17,16.14
21.86,76.95,63.53
16.73,28.43,51.04
61.37,35.89,89.57
89.36,63.27,8.34
84.82,65.10,21.74
71.94,56.65,35.55
61.59,97.62,85.41
97.81,23.52,17.92
12.97,21.83,9.72
93.92,36.46,23.83
66.02,52.27,51.94
40.44,21.62,57.60
88.05,53.57,10.93
59.04,66.11,77.36
93.99,55.57,0.44
66.46,37.65,14.22
13.33,69.90,84.32
71.08,64.86,52.81
41.05,70.22,1.32
7.93,82.01,19.14
97.78,97.72,27.69
7.70,48.61,37.25
78.97,66.59,23.59
78.05,49.83,91.48
30.79,40.24,2.85
30.75,29.83,12.52
76.50,16.78,4.52
1.52,76.19,51.14
51.30,26.45,1.83
56.89,47.18,15.00
11.84,30.80,96.68
44.95,40.35,95.22
80.60,65.43,26.48
48.68,80.32,11.28
59.89,33.50,30.72
39.79,69.99,18.63
67.56,8.85,88.53
23.05,74.87,6.20
51.04,69.68,77.54
28.95,26.98,30.56
89.68,45.11,48.24
52.58,69.70,45.84
94.88,73.05,93.35
98.28,97.81,65.51
56.74,93.45,26.40
26.64,34.58,27.92
17.09,55.64,74.69
64.19,95.17,47.31
54.89,64.52,47.15
18.50,91.19,49.69
59.98,68.71,64.22
32.43,68.51,77.58
31.14,21.38,34.26
37.95,9.72,70.40
53.70,71.91,60.71
70.37,42.34,4.05
83.61,57.53,45.25
65.20,53.06,32.06
1.44,36.87,61.69
62.96,66.53,30.25
49.57,93.55,72.42
98.89,17.45,57.93
67.35,84.92,0.22
61.35,72.11,16.08
4.01,73.71,35.77
59.46,9.62,86.40
5.72,25.63,89.68
52.04,68.90,63.48
67.56,64.20,88.47
77.43,10.59,28.42
28.36,11.38,75.96
28.96,12.03,9.90
21.05,38.98,28.26
6.62,91.19,69.02
12.17,65.89,19.12
5.81,10.50,91.96
21.54,80.68,59.45
56.71,88.37,0.00
56.06,20.69,42.47
83.77,19.48,48.25
53.76,89.68,71.60
62.43,45.61,98.46
3.64,48.60,91.72
48.30,37.65,69.00
40.00,8.40,47.49
28.29,33.95,76.28
4.91,5.82,1.73
23.10,29.44,90.08
56.11,35.09,89.05
83.27,31.55,53.35
50.03,18.38,20.48
6.20,24.56,86.02
3.29,56.86,67.53
40.74,93.03,13.11
88.97,68.57,54.11
84.59,43.57,30.73
88.56,36.38,55.42
12.13,55.27,87.05
81.36,27.81,31.37
6.53,33.35,78.72
46.93,5.35,50.31
47.66,87.80,34.18
34.95,94.45,63.98
75.15,27.97,41.46
88.41,78.08,97.83
64.00,37.33,10.27
80.70,1.80,20.67
6.86,38.91,14.82
7.41,47.33,91.45
6.68,40.04,4.33
80.98,18.74,31.19
73.49,25.93,54.37
7.72,85.91,11.12
56.82,81.53,92.14
56.38,19.41,47.90
29.99,16.91,50.82
69.46,72.28,37.50
76.95,10.07,23.66
14.14,1.60,0.74
6.87,25.34,61.27
31.03,63.59,70.56
71.43,5.21,24.03
56.00,59.94,11.33
91.31,70.53,82.77
28.81,30.78,65.79
57.42,29.28,59.25
0.82,95.06,24.92
52.78,18.12,47.84
10.42,51.29,66.42
72.90,44.09,46.04
35.98,82.94,70.51
85.35,70.41,88.74
61.83,98.33,40.07
71.51,82.12,85.65
41.89,55.10,95.07
19.80,52.52,18.50
37.67,15.04,39.03
23.11,33.69,65.03
97.57,72.96,3.53
43.80,72.26,72.39
94.22,15.94,83.26
68.46,47.24,30.91
32.98,32.42,33.41
55.82,43.19,74.73
96.09,52.19,32.42
10.42,13.65,61.34
68.70,97.60,38.44
10.84,41.48,47.97
66.36,13.40,26.41
67.63,69.18,14.35
68.61,21.37,94.98
8.58,38.46,28.83
83.94,23.62,84.31
29.06,89.53,34.38
60.02,49.54,90.13
82.33,59.51,76.75
21.45,9.21,88.05
32.58,40.66,29.44
48.86,38.32,33.89
63.11,19.87,62.95
98.04,96.12,39.18
27.17,67.15,71.49
36.16,76.75,55.52
26.01,18.86,22.61
80.87,78.57,58.42
29.55,80.08,45.42
84.90,4.84,92.88
74.67,84.46,84.31
23.61,71.08,73.51
30.57,7.71,46.93
40.27,4.51,27.89
6.55,98.97,2.49
25.24,83.57,88.25
78.49,37.86,49.72
9.21,82.01,11.29
1.80,45.58,25.35
26.84,38.37,63.56
79.04,42.72,75.03
95.88,13.38,88.77
43.32,35.64,23.44
70.55,6.65,90.94
16.13,3.44,14.48
78.73,69.57,84.12
8.31,46.13,83.23
75.11,17.79,20.56
74.28,22.18,7.34
18.59,6.52,5.14
25.19,14.56,91.83
24.36,73.73,23.28
94.19,39.38,8.20
50.85,43.52,55.91
34.74,38.33,16.63
87.62,34.98,61.75
21.03,30.49,34.63
29.53,98.35,8.95
4.70,30.02,4.53
60.64,20.77,35.19
19.27,57.54,49.72
77.63,91.82,28.68
43.67,41.60,60.61
61.84,15.61,20.14
56.00,63.62,38.87
65.13,83.26,34.65
68.58,85.43,6.48
1.28,93.62,7.09
60.33,85.30,24.36
23.77,33.47,77.65
78.75,10.72,44.97
56.12,98.35,91.50
36.84,33.79,98.90
55.01,55.85,23.71
27.83,97.63,93.45
8.40,85.81,0.78
7.05,41.64,78.42
6.29,93.62,31.30
69.05,54.00,35.83
97.46,61.82,65.85
79.38,96.31,86.26
58.81,98.41,66.17
96.10,23.71,70.71
27.64,82.41,79.41
14.39,80.63,28.20
70.97,76.49,43.95
22.85,16.67,16.05
87.53,8.09,92.08
51.09,59.99,0.04
59.62,47.14,36.08
10.59,0.50,98.57
38.57,47.23,69.45
36.41,56.14,53.80
24.11,17.94,98.90
15.90,33.08,67.69
25.68,58.33,5.51
86.80,51.78,59.44
41.89,90.02,1.25
66.35,67.61,80.91
18.10,7.66,10.43
60.66,7.09,87.37
23.60,42.98,85.85
87.87,22.69,16.74
28.22,94.39,80.98
34.89,29.83,88.89
75.58,75.51,24.30
75.09,71.59,61.22
84.45,82.61,65.16
86.01,31.38,85.05
61.86,21.63,82.56
83.43,94.92,62.20
47.83,52.55,4.10
52.49,17.55,89.15
72.11,94.05,75.16
15.98,21.86,4.43
50.68,39.38,28.05
98.84,83.86,51.31
28.83,35.03,1.68
4.49,71.94,0.02
32.57,60.37,4.37
29.66,84.03,98.31
34.19,28.41,83.29
4.47,62.44,11.66
46.77,19.77,46.83
75.43,89.85,74.16
80.08,59.57,15.78
20.45,2.33,59.80
25.81,95.31,76.85
94.68,27.38,35.73
52.09,89.74,96.61
47.70,9.27,35.79
66.58,20.35,16.65
1.01,10.64,72.97
65.43,58.64,63.11
23.05,22.34,33.72
27.61,98.52,69.25
38.64,69.49,19.21
80.13,63.24,5.45
23.89,69.84,58.45
11.89,73.65,3.45
30.34,44.38,94.78
38.77,1.51,15.53
0.58,30.49,86.58
38.25,6.11,36.83
9.40,9.54,24.50
19.42,55.94,19.38
34.90,42.26,96.82
3.23,1.07,39.91
91.58,40.09,58.70
29.70,88.44,19.56
27.50,13.18,58.72
18.42,79.91,28.06
87.65,57.84,6.35
13.79,96.32,1.65
94.48,58.74,91.30
27.32,61.86,88.03
14.09,16.50,69.59
37.22,94.95,65.38
73.29,57.06,13.86
36.35,55.37,54.83
0.45,73.35,0.49
13.34,80.47,28.98
66.91,27.86,79.01
20.75,31.07,71.68
76.35,49.35,21.79
4.64,11.57,91.52
40.61,61.73,62.19
79.67,25.52,42.55
17.44,30.55,20.56
33.24,59.69,8.21
36.14,95.21,26.72
34.34,62.56,29.15
55.98,45.88,96.71
56.71,8.19,80.05
97.54,95.48,0.69
32.16,6.60,75.34
75.71,49.00,24.56
29.44,94.05,68.14
46.87,65.30,59.02
70.63,49.58,54.46
25.39,72.05,46.01
44.22,84.59,20.77
74.18,83.62,23.94
21.40,51.15,89.77
9.94,79.84,17.39
48.51,84.38,36.95
79.26,58.72,50.97
49.37,10.88,77.14
11.76,54.73,8.39
29.03,88.35,83.76
16.34,82.96,85.44
48.48,59.15,60.15
0.60,60.99,43.49
41.07,88.60,72.66
90.77,41.66,45.33
90.95,29.77,71.68
17.04,25.39,42.99
43.58,60.40,62.31
80.17,47.31,44.11
57.10,48.64,88.41
30.86,40.14,44.25
17.27,5.83,93.33
45.76,83.08,10.02
94.37,6.25,35.66
6.66,50.90,70.42
65.62,4.63,41.34
1.49,72.53,30.05
12.75,94.40,65.69
42.99,34.85,90.83
48.87,23.40,26.27
63.45,41.18,69.94
32.60,61.40,8.97
2.76,68.40,95.43
65.49,91.64,56.26
97.14,17.84,57.09
16.08,70.76,48.95
27.84,46.25,1.53
58.54,58.21,25.90
37.22,72.49,43.84
68.65,82.54,46.22
43.15,37.04,33.47
9.78,79.37,97.92
90.39,98.22,1.33
64.47,18.85,55.60
12.98,57.39,83.97
39.14,89.50,34.63
46.62,43.35,81.30
79.54,52.95,17.20
97.42,85.25,1.64
24.09,44.10,46.67
10.84,54.96,48.22
65.85,36.87,63.17
77.80,96.27,76.01
58.35,59.52,16.45
12.28,22.91,12.45
73.00,86.16,16.27
94.92,16.78,27.69
86.44,38.13,81.74
1.74,19.81,65.37
82.34,46.81,6.25
14.95,86.29,30.57
27.16,88.78,6.15
24.96,38.30,87.91
71.15,15.84,57.24
66.59,38.54,11.19
60.66,38.53,25.44
85.83,86.00,36.56
32.09,7.53,93.47
65.11,8.57,50.06
45.67,65.51,91.13
46.07,45.04,76.99
53.29,39.07,31.56
37.85,18.11,28.62
78.15,60.69,19.30
72.85,24.02,14.07
94.26,22.87,70.02
56.38,80.35,83.62
93.49,76.95,23.98
38.12,31.43,8.67
0.48,6.94,35.97
90.35,96.82,16.64
94.31,6.76,92.70
62.80,12.56,45.61
58.09,60.19,3.94
14.02,81.79,33.63
30.59,71.77,2.88
6.29,9.19,36.73
80.11,79.44,88.50
90.15,29.79,22.70
46.89,55.25,89.56
18.24,21.66,80.50
5.53,11.94,69.84
16.01,21.62,32.01
69.64,45.23,46.66
13.84,2.67,92.35
69.15,44.80,10.51
50.09,97.65,78.25
67.08,28.81,15.90
46.06,71.62,45.46
69.22,78.42,83.33
25.42,51.44,80.81
93.10,91.63,77.18
97.23,87.57,22.24
95.61,83.76,3.35
34.44,22.16,46.57
17.39,95.08,94.60
76.19,66.09,11.95
12.62,95.63,83.44
52.16,62.52,84.29
20.57,49.71,52.59
3.88,66.88,66.07
65.80,88.23,22.37
47.71,91.19,18.07
29.00,87.86,27.33
0.85,12.12,11.47
40.30,44.75,54.42
32.61,42.28,33.30
19.91,92.14,62.85
1.04,13.37,3.17
73.21,21.57,41.58
48.08,43.82,55.39
3.60,23.14,37.29
57.85,21.38,84.41
72.77,87.42,23.39
0.74,8.64,53.64
88.97,70.04,77.68
73.51,60.35,1.27
34.11,30.91,98.85
64.89,22.39,62.54
91.45,76.02,60.02
70.61,12.69,78.62
56.18,43.90,14.59
9.08,97.00,35.26
81.21,16.76,46.00
38.43,69.97,18.58
33.24,87.73,43.20
27.91,89.98,18.69
65.34,66.15,68.40
25.27,72.02,97.50
17.77,97.40,6.20
17.27,61.66,56.16
85.59,44.33,29.40
88.62,67.24,57.99
79.70,51.27,72.41
24.68,42.80,3.25
47.33,30.27,43.37
25.44,72.52,41.39
17.62,69.46,52.13
71.88,67.95,55.80
15.86,58.97,35.74
24.97,30.12,70.86
92.32,29.06,88.29
34.93,11.08,26.85
7.82,12.85,29.14
26.45,14.27,58.89
96.88,95.91,87.57
22.32,79.30,49.13
33.60,77.13,29.63
29.98,2.58,68.89
26.11,90.26,32.72
0.03,86.09,65.71
6.98,62.60,34.29
11.42,5.55,93.66
63.73,43.43,2.80
90.01,35.98,10.09
30.92,96.98,98.56
0.93,68.55,84.07
13.20,15.52,0.87
55.22,11.91,57.29
78.12,41.55,73.95
59.15,95.57,62.74
79.05,14.39,74.64
13.87,70.76,33.57
80.35,21.13,10.36
19.96,69.65,18.15
24.04,81.47,50.38
29.92,19.67,30.78
87.67,0.83,79.82
74.04,59.52,14.12
83.31,7.43,9.06
22.00,14.39,51.22
29.87,14.82,89.51
9.03,46.58,96.36
39.13,12.04,18.82
50.74,91.80,30.93
38.09,50.58,17.48
34.96,71.10,19.04
69.10,14.57,36.69
31.19,89.16,1.74
41.33,74.79,38.79
58.65,93.97,12.71
46.46,34.96,4.32
30.81,22.03,92.24
32.94,10.26,73.15
42.90,1.53,17.62
4.14,9.33,46.15
88.27,52.00,53.95
64.92,72.26,1.34
37.89,37.16,85.15
44.02,63.15,0.55
16.95,61.40,9.96
69.78,27.13,1.40
47.59,11.39,64.94
28.24,62.18,44.39
95.20,8.91,14.46
80.92,37.85,29.38
13.71,43.23,46.47
42.85,65.23,82.93
14.07,31.78,48.63
53.44,85.84,33.87
67.39,53.52,68.12
7.82,53.33,82.35
16.88,29.76,43.68
97.13,90.78,75.21
60.41,92.47,52.65
23.05,65.24,8.34
53.66,20.77,20.36
28.79,45.58,55.41
91.38,96.99,10.27
65.07,70.87,40.04
4.22,67.22,85.88
56.57,55.32,58.09
12.47,53.75,32.09
22.34,60.87,66.92
17.86,73.19,40.08
5.97,70.44,37.98
23.75,88.82,5.26
13.80,21.82,64.51
89.35,41.58,21.70
68.20,65.26,34.24
64.64,77.34,95.38
18.09,1.75,96.14
15.31,74.51,66.72
79.47,82.38,6.14
8.48,97.43,96.64
8.91,1.02,96.57
91.84,46.69,76.28
9.78,48.50,38.69
77.80,51.34,56.61
69.29,57.71,7.93
89.45,0.46,9.72
95.72,47.01,61.97
77.70,89.52,18.43
76.97,5.10,52.45
41.96,51.59,30.04
11.31,94.84,79.93
84.70,13.97,87.35
92.94,52.71,47.75
91.71,47.10,67.68
98.51,29.23,38.82
27.38,87.92,66.18
17.50,15.14,81.71
45.22,85.36,89.10
94.06,82.94,13.00
60.84,2.43,27.33
4.11,94.54,19.74
40.61,66.86,46.76
81.95,6.78,45.33
80.70,70.25,61.49
88.17,49.41,73.98
80.14,44.40,82.60
93.10,53.80,30.13
73.21,94.94,0.32
89.20,98.71,15.83
50.70,2.36,77.71
15.11,8.95,85.71
32.80,79.40,67.31
43.33,7.49,84.04
66.06,69.73,1.61
93.17,0.05,30.22
14.02,74.07,29.49
20.72,36.21,82.09
66.59,46.39,28.81
25.51,60.83,87.44
28.35,88.59,7.00
10.68,61.55,62.25
24.84,16.02,17.88
36.42,27.87,60.15
54.00,16.71,28.53
76.52,33.76,23.46
7.29,24.06,23.58
60.73,69.89,97.82
60.18,11.50,72.34
72.60,91.35,20.82
36.19,0.49,83.56
31.04,28.55,60.64
70.65,29.86,70.80
1.09,32.61,93.41
86.75,45.94,17.93
39.55,92.88,88.20
3.78,30.93,7.85
45.56,53.75,21.71
15.02,95.52,74.86
0.40,64.29,11.91
97.89,81.45,33.64
48.22,16.31,71.49
64.25,79.44,96.30
83.68,51.97,25.94
95.55,89.65,11.94
7.87,30.06,87.54
96.97,2.77,63.55
40.34,30.82,3.95
54.46,22.87,32.53
20.22,74.71,57.55
75.80,90.73,76.24
26.33,52.81,18.25
7.85,14.68,61.58
69.29,55.25,54.44
17.34,64.00,44.86
7.28,31.50,68.61
42.12,83.71,44.66
95.77,91.05,59.78
69.12,47.64,46.93
25.50,84.52,28.48
85.66,27.32,26.00
73.91,91.17,11.15
31.96,53.91,5.47
10.88,45.14,17.90
89.11,92.18,57.08
33.88,82.58,47.76
87.28,0.78,96.28
38.76,39.52,26.67
53.07,32.16,32.54
31.33,45.45,25.46
14.17,74.81,0.66
90.56,71.46,97.98
48.71,72.16,42.87
86.80,9.64,38.48
5.14,20.26,32.86
17.58,65.43,70.93
28.39,47.70,55.57
7.89,76.02,5.62
38.17,18.39,92.01
41.14,23.42,89.08
12.67,86.40,63.60
91.72,67.24,67.10
45.19,75.22,20.58
86.49,20.15,11.03
90.17,97.85,49.99
6.15,76.23,76.17
87.51,15.39,7.67
32.09,86.48,65.04
50.32,69.38,24.44
39.69,79.48,15.89
36.83,5.92,75.17
18.67,49.76,18.40
15.43,9.50,19.31
4.54,60.45,35.39
70.99,1.08,90.16
35.17,56.83,71.53
43.77,65.86,84.69
96.35,17.92,92.51
37.81,68.18,30.34
20.42,67.22,24.13
56.54,49.75,94.96
96.88,94.63,68.36
29.35,66.98,84.25
31.27,97.74,47.89
50.05,57.21,30.37
41.96,47.54,65.15
97.10,20.33,61.34
74.63,7.36,80.05
78.08,54.72,13.39
75.18,50.26,94.13
94.33,39.54,31.10
0.41,23.22,73.38
65.15,49.27,15.00
3.00,48.94,79.19
2.42,84.68,78.19
91.89,22.10,54.29
57.04,8.97,45.13
39.45,78.44,86.49
32.08,19.86,20.25
45.24,95.58,49.59
10.54,69.79,22.14
43.49,79.97,67.80
98.36,85.97,31.56
10.94,27.40,81.40
31.10,93.30,81.41
69.02,94.24,9.63
17.99,68.27,33.64
57.80,64.53,26.34
76.92,24.98,6.15
53.17,95.96,53.73
79.51,9.51,38.74
12.80,4.87,1.17
83.29,78.73,92.81
83.00,19.92,84.96
18.88,84.19,60.32
34.89,36.54,0.47
38.03,43.07,95.98
39.84,41.00,40.68
25.06,92.53,21.95
81.67,85.84,26.79
93.48,20.65,97.63
70.96,41.92,24.51
11.66,50.19,39.75
87.25,51.44,55.05
57.47,57.16,87.15
81.02,67.49,44.82
3.06,59.98,17.99
15.92,56.10,66.87
38.15,76.41,62.92
40.43,17.07,12.44
1.76,42.60,18.29
44.22,82.53,68.37
16.74,9.72,17.37
12.36,12.94,18.56
14.77,51.52,39.26
42.55,11.03,12.57
76.80,28.71,2.80
57.50,28.80,4.78
58.60,40.35,97.08
8.03,37.80,25.29
77.76,36.56,18.11
75.64,72.86,67.05
74.41,21.28,62.83
47.57,28.77,22.76
56.75,26.78,7.30
27.90,2.82,89.32
61.36,31.67,40.16
28.49,91.93,28.95
7.29,98.08,65.99
40.16,7.14,92.24
13.32,84.64,38.25
18.15,17.87,21.68
14.62,63.09,21.13
6.47,66.28,82.63
47.82,27.42,20.99
44.49,47.05,76.04
55.69,53.01,64.22
30.03,12.86,56.17
2.79,74.43,6.11
84.52,74.32,15.62
27.85,26.42,78.85
95.80,80.81,46.05
30.82,34.63,62.91
87.20,88.15,74.32
81.45,47.09,25.55
10.85,70.71,17.94
84.32,35.50,34.98
63.75,30.71,45.83
45.36,44.41,3.57
87.92,70.53,68.40
84.04,91.84,57.87
11.20,98.40,2.69
49.89,44.07,55.60
60.94,12.09,81.04
68.67,28.24,29.08
80.07,23.68,15.89
88.71,3.45,65.94
10.88,90.52,85.48
11.87,71.56,86.80
2.87,2.73,68.06
15.30,84.31,7.30
1.26,6.79,11.69
92.14,29.04,45.88
8.35,98.70,79.80
91.30,42.18,64.03
58.60,33.75,65.91
82.82,56.17,33.38
4.98,93.87,0.98
93.70,85.21,16.08
74.39,96.21,49.60
50.61,31.21,42.52
13.84,31.77,83.83
35.74,23.57,27.83
14.32,71.60,51.11
18.21,60.63,52.97
9.60,4.24,71.63
38.17,5.99,13.60
2.96,61.88,76.33
10.44,24.20,86.62
12.08,84.96,21.46
10.98,27.51,79.64
88.70,34.21,37.59
88.06,88.49,61.38
88.51,84.07,26.39
84.78,56.89,74.74
10.49,81.04,71.17
71.30,39.97,27.90
67.58,0.92,96.83
72.51,74.53,46.28
4.84,60.00,51.76
14.67,0.03,33.92
79.97,2.88,69.98
74.52,41.74,93.91
60.12,35.20,13.64
34.97,18.26,60.96
56.76,24.42,95.58
6.67,23.21,80.29
20.23,90.25,0.88
18.07,76.76,60.77
39.43,21.04,70.14
80.48,18.59,83.09
2.95,49.09,83.87
26.18,67.81,31.00
32.91,91.22,4.03
5.89,39.28,20.79
51.99,48.70,65.45
28.72,2.67,41.56
84.04,43.55,98.38
8.96,31.81,35.38
78.34,9.29,72.78
47.71,45.86,48.62
17.70,29.37,49.02
45.90,20.50,29.40
48.58,60.20,81.08
0.67,59.73,97.09
73.19,64.09,70.85
13.99,28.67,87.55
82.37,97.23,39.21
55.62,55.43,15.47
34.67,86.06,3.87
1.33,5.87,61.71
97.42,53.42,93.21
77.53,54.29,77.00
13.00,1.34,63.59
43.17,66.38,5.02
77.83,40.10,97.84
49.19,42.08,13.75
73.52,69.70,50.96
89.43,30.90,34.04
76.53,59.20,53.43
7.63,64.49,50.85
48.83,43.03,36.99
81.09,7.49,14.87
10.92,69.77,96.77
43.53,43.67,39.82
74.12,41.99,81.83
22.59,38.24,19.05
8.06,51.40,7.93
72.74,57.77,90.82
1.05,49.18,70.90
56.01,82.93,83.19
58.32,1.03,81.74
60.94,79.88,12.98
97.67,48.21,49.66
61.45,93.78,7.96
9.92,66.11,45.22
56.58,32.38,64.92
30.42,22.41,24.82
8.84,98.55,91.18
34.65,18.14,79.43
1.19,35.64,32.10
28.33,14.99,42.29
4.66,78.30,41.27
18.16,45.47,34.66
83.80,33.89,64.11
12.39,35.09,86.48
81.79,82.04,37.19
40.03,75.22,56.89
14.19,6.29,44.92
48.16,95.63,98.48
92.59,79.35,48.26
37.27,9.87,41.35
19.51,84.77,88.72
97.22,9.62,42.49
53.55,87.80,29.77
26.85,10.87,70.57
70.20,19.00,36.54
32.31,78.79,76.62
17.84,33.04,47.57
93.98,16.58,76.38
45.86,86.62,58.91
72.40,76.13,75.20
5.96,67.80,71.22
59.03,47.54,77.36
1.41,5.76,6.05
79.45,65.85,55.55
53.15,68.27,92.17
74.65,10.26,51.93
25.75,68.55,79.63
46.32,64.31,49.68
96.33,37.54,7.43
41.53,66.65,85.47
39.31,29.76,0.70
97.19,84.33,96.81
48.67,95.41,50.84
57.62,59.22,50.08
19.68,98.23,95.59
62.05,49.98,83.93
66.15,26.85,80.33
84.52,11.70,31.44
51.83,88.62,39.04
96.78,47.67,34.65
3.33,65.34,4.01
4.05,92.62,74.39
53.23,17.72,21.66
39.35,87.77,35.19
88.20,67.17,33.45
82.91,32.05,34.31
39.39,32.94,68.12
43.12,19.57,4.65
32.62,21.90,60.25
39.26,71.52,50.82
20.73,2.05,92.80
15.20,15.56,21.04
81.13,81.13,47.96
54.35,43.95,97.56
51.86,64.65,88.17
90.98,82.69,66.54
21.04,65.68,2.64
3.34,3.03,6.89
82.92,98.31,65.83
98.41,40.52,79.09
93.60,95.37,18.14
96.83,96.51,68.79
96.71,16.41,0.83
64.42,63.66,24.90
14.91,18.50,61.07
9.22,83.88,37.57
97.12,73.12,78.66
95.55,39.77,55.83
11.93,72.92,43.36
34.19,32.42,38.82
96.99,61.72,57.49
95.83,24.13,4.55
40.35,66.47,30.01
28.10,55.65,68.72
8.07,91.37,93.67
2.70,33.07,72.47
44.00,90.41,14.77
56.37,68.65,28.73
25.36,65.89,58.58
3.42,64.88,6.37
52.46,5.01,69.86
80.83,43.26,61.83
53.70,91.90,3.98
24.67,25.27,94.29
73.85,83.16,15.78
73.74,14.66,3.96
5.45,52.71,26.15
35.53,34.43,37.55
89.47,80.52,73.50
90.32,22.25,15.73
34.13,44.85,86.67
33.11,32.10,90.35
22.75,10.10,25.25
3.84,38.51,73.43
2.61,92.87,30.72
77.46,47.17,0.05
31.32,34.49,86.21
34.37,27.97,39.66
2.64,67.51,85.58
63.72,36.18,41.53
52.85,64.07,98.66
51.41,82.16,21.49
77.30,18.08,10.25
72.17,62.95,59.39
18.50,80.96,42.91
28.91,92.56,93.21
30.12,50.42,22.66
23.43,59.40,69.57
21.74,22.58,28.01
26.17,41.36,45.72
91.91,35.23,77.74
53.45,21.83,68.07
19.24,71.90,83.69
50.34,16.71,77.53
56.22,49.81,16.49
96.98,83.94,50.17
16.33,13.41,7.71
26.41,31.50,82.62
66.18,54.61,58.60
10.24,39.99,85.61
38.57,30.15,68.65
25.21,18.39,10.07
43.62,70.07,66.23
1.74,91.36,84.40
36.94,27.32,22.94
8.26,57.54,15.45
91.07,67.29,10.48
50.38,63.83,5.02
39.81,36.66,1.43
42.37,21.76,62.17
30.21,38.75,33.09
17.99,32.79,30.18
97.48,49.50,20.44
86.93,62.06,36.72
19.91,97.14,9.42
10.36,45.40,77.48
80.12,88.88,34.75
55.27,16.64,93.83
91.82,74.59,18.55
24.69,83.39,2.47
94.18,69.70,79.47
43.69,45.80,17.74
16.40,93.25,69.09
64.71,37.78,20.34
94.96,72.60,15.01
61.78,30.89,31.67
44.15,89.29,11.11
23.31,29.76,90.76
61.57,38.41,0.95
3.64,12.37,85.46
86.31,86.20,23.13
72.08,20.74,61.38
24.49,11.39,51.80
52.54,84.84,93.26
27.86,82.61,78.91
86.89,52.28,53.70
43.18,44.68,62.41
84.03,81.40,34.00
70.87,83.13,58.03
19.68,42.64,97.04
71.61,28.41,48.98
44.56,81.25,41.50
47.64,48.21,6.75
86.48,54.18,98.77
17.26,94.32,71.95
51.18,40.26,76.05
2.37,84.87,15.38
18.94,97.63,80.41
72.43,41.37,72.95
23.93,75.69,71.72
75.27,98.10,45.69
87.43,73.03,52.57
44.86,14.49,12.84
59.71,98.00,62.35
2.05,33.08,81.37
84.41,26.10,76.37
55.69,4.38,68.29
66.35,78.83,70.73
71.55,29.89,11.86
52.17,70.82,67.01
74.15,73.37,75.39
36.95,83.64,47.36
51.52,94.82,65.36
56.39,31.93,76.84
33.96,44.70,63.19
38.82,4.84,50.35
70.77,94.54,40.32
22.00,13.11,86.63
5.81,65.06,21.08
86.95,41.00,35.13
